Index,Address,Time Diff between first and last (Mins),Face Attempts,Detected As a Robot At Least Once,Face Match Percentage,FLAG
1521,0xb0d46eb7e6aac501bcce47f05ace37527b8b329a,261.32,2,1,83.6474081023823,1
1522,0xb0dba64e6a353a74cc78e8a98914c4dff517ba7d,64.45,3,1,44.94282570930844,1
1523,0xb0f5b1c692d60e7d43fdbcbe2f5756b21e433655,3124.08,2,0,36.88956174536479,1
1524,0xb113a2c20471ff1efdf2735206c630707263f41c,0.0,2,0,53.07129057152093,1
1525,0xb116d83c919d6661dc20246d312b702f0cdf297c,0.0,3,1,70.16401236257354,1
1526,0xb119ea0fa97c926dd55ff11cb90a1a0d578dc57e,42968.3,3,1,42.535406337479934,1
1527,0xb131605ad697274a35ea275cbfff9f095723a064,210.85,2,1,77.83940818610856,1
1528,0xb1507f936066831b3cac64c203df247ef2c80cdc,23971.28,3,0,48.10073698844911,1
1529,0xb177fc9a7caaa9c50d82c5d2533750f1d72aac86,525952.0,2,1,50.766265432034366,1
1530,0xb1843d1eb962da7760a80fc91b442491cf437492,22804.6,2,1,53.25916957324284,1
1531,0xb1f873cb2cd0c818ce8b0a7d971f062808a47425,17863.48,3,1,60.701430426865954,1
1532,0xb1faca3ef83134815c3e28899cb132e019eb6616,10739.72,3,1,50.88214424084958,1
1533,0xb2172027cb233198a3945a2c864f1ec5b7e3b3da,57879.03,3,1,48.01481998680524,1
1534,0xb23452b9e14f7770c0ad879fb4da1e70bf661eee,0.0,3,1,57.98945992813853,1
1535,0xb23fb6cc17026d1ce9cd543cb69a023569503e4c,0.0,2,1,54.350151584306815,1
1536,0xb25711e2493378eabb02e74de6653129846d5434,0.0,1,1,67.95811589358354,1
1537,0xb2a3fcf38979898e695c88947e3373bf1c2e9b37,21252.58,3,0,57.20013185863243,1
1538,0xb2ac8e363ea34201df532a01522a006fcaa389ee,0.0,3,1,64.04721754999517,1
1539,0xb2b8d4337ade6f8e6da4954844b05b9a1aa9358a,0.0,2,1,33.696238932759684,1
1540,0xb3510c6786b90c2065644825bd34c4219f1460ff,0.0,2,0,61.280324598701085,1
1541,0xb359835c08aa76f1170f63c4f22ac7d5f9303b80,9454.42,3,1,47.428087446953484,1
1542,0xb3764761e297d6f121e79c32a65829cd1ddb4d32,490184.27,3,1,30.692336567936668,1
1543,0xb37722e14fcfc78a56312a9a746c5474822002f2,6866.58,2,1,67.90285394018008,1
1544,0xb37da5c9179345341fe50d37cfc961ba47c01f9a,3000.55,3,1,43.50001948979892,1
1545,0xb3b35fb20695f3ce1bd56c56e4df20d8ce222943,8188.48,2,1,51.795338639441646,1
1546,0xb3ec0cad78b4ddd0bfda3edfd517dfc185ba8e34,0.0,3,1,44.548410457824346,1
1547,0xb48bb047b9716a306a6bd3adef52f912778b3c9f,162431.45,3,1,66.02116390854783,1
1548,0xb48c99c37b7cf4ac0a1c2dca518782c1feb4f066,56667.93,3,1,66.72997480773851,1
1549,0xb490cec960b665b233d6666f8e2626d8bcae5d44,0.0,3,0,60.66366770623715,1
1550,0xb4a50b673cbfad24c3bf3e3e4ca46be6fe7a87ea,3808.77,3,0,43.659648331526434,1
1551,0xb4c4523e092f2340557d7298b1541d954b0a3902,6.97,2,0,71.53831305187093,1
1552,0xb4c9d8a5812a024bdb177991af256da144776033,0.0,3,1,46.185867236971234,1
1553,0xb4ede22f85c3ea3f918b88d03e6c6f67bb30eeec,6627.68,3,0,55.77163623573983,1
1554,0xb50ebd0cbe2e70ff7ad4a09215b1b589ee4d07c6,0.0,3,0,51.82592239725727,1
1555,0xb516107ded86b21f7394c26090adf0661e6a3759,940.85,3,1,48.62509743452873,1
1556,0xb53e95a4b7c5e15a790df3a66709b2e9f1cf9e3f,450350.28,2,0,61.58010667488936,1
1557,0xb53fb00e8635be2d0ba259d6579650f5a907ee16,45062.85,2,0,58.03721487302445,1
1558,0xb547027a4ccd46ec98199fa88aaedf5aa981db26,151814.85,3,1,34.123051562221136,1
1559,0xb5624bee455817d8707aab3d9228a23319adfb15,0.0,2,1,37.12058688853733,1
1560,0xb5879bf4a37c6ed9d86a6f2d8aab7939b21687cd,10200.9,3,1,42.193317966278954,1
1561,0xb5a854f6c86161642fc25b45454ace755231d436,0.0,2,1,41.19627718943289,1
1562,0xb5e246a556057de46b9084184540d8b953d4d093,140768.88,2,1,68.42028488623009,1
1563,0xb5eb9d18c0413535baf1fa8bd8bf8f6ea7fea47a,2766.75,3,1,53.49081687466981,1
1564,0xb5f3a62e8f0468efec0a65b81c09e8b46d1f9158,17274.92,3,1,71.31270584238572,1
1565,0xb615a63688104f93e59c44c2e8f2ed9ac0401ee2,0.0,3,1,44.98973794999593,1
1566,0xb617b6060e666b03844269a0a0a9e545a251e109,166.55,3,0,66.85587983152782,1
1567,0xb619a34abac80478ae6a93527fdeaeeb0e51e934,0.0,3,1,56.9568518034764,1
1568,0xb64f875daa42173ccac0b01e502695b61a1a9a64,9080.62,3,0,48.228693141766,1
1569,0xb6591bbfdd9adfe48f174e741c35119b08b02e60,15810.1,3,0,33.41678730314658,1
1570,0xb65db9f684f3bfa45ad3fb4cdc4120618ad81f00,9546.98,3,1,35.8738055727691,1
1571,0xb6619073688aa467f8def1df8438fff8dd0d64f8,293.43,2,1,27.5917663175479,1
1572,0xb6751b16add74242ea28131ae7008f093734e455,800.0,3,1,36.041044037580875,1
1573,0xb6adacf355031c10b4fd70ee7fb4aca88a7c216d,3042.23,3,1,75.94240661712116,1
1574,0xb6ecd180f5cbb9167147394841d31f94eff77dbf,341215.88,3,1,57.6918688713173,1
1575,0xb70557d641af8ea5e94ac1569e6121d6a9bb30dd,0.0,3,1,74.30856431128477,1
1576,0xb71df0dbbb9754c1aa9115253f4ebb7ef3f8a57c,0.0,2,1,45.65095352192533,1
1577,0xb733a811edf703701d2403d8196df87306bed6d6,7910.8,2,1,70.04897230999218,1
1578,0xb74cb9e1defde24b499b3ca01300c6f7ba53ede7,0.0,3,0,49.95200573721955,1
1579,0xb75be435ee985ab09f99299a90b03937b33855c6,0.0,3,1,30.802154392769943,1
1580,0xb767aa43b32827e6c26e126f845953712784cc1c,253625.13,3,1,37.04622240340811,1
1581,0xb76a4770587f76d6c644deec275a2c76069b5f14,0.0,2,1,33.3198672623823,1
1582,0xb7c4a4341c0a03460b6cec4fa997dd2d748ce281,22801.6,3,0,67.31978176903797,1
1583,0xb7de9e51b7d0b7b67195bc8ad1182b7df38abb0b,0.0,2,1,56.83083580243599,1
1584,0xb7f9fdb9f3f6142cf5e2b7bee8aeba059dfb091b,245518.5,3,1,53.0391060081971,1
1585,0xb82bfd79d5a8c0cc0d4c045633288b48a2beddcb,10529.17,3,1,56.24601805698505,1
1586,0xb8689c29bdc7c84f33706ff0f96eafc222ba6d86,0.0,2,1,74.98436078532109,1
1587,0xb86fabbb253b69906ab8311de95a9008c738e92e,1.42,3,1,44.77339614733531,1
1588,0xb8ba72c75af66cbe7e8dd72c7176aae678eb0fe5,0.0,1,1,77.39715532824685,1
1589,0xb8ed23977f745865abbc645f09fc07f82cfde421,5585.9,3,1,51.05672687973689,1
1590,0xb916873ded41b00b2691103d2b675bb3818e6c6e,0.0,2,1,63.8209960225598,1
1591,0xb9556a1cb3150148443e9e9e9c29491ff48640ee,0.0,2,0,56.96237924996654,1
1592,0xb9ae74beafe4025cc0fcfb5e190169f2d7f0b563,0.0,3,0,63.84693928039741,1
1593,0xb9b848702a47ae78a70d18c45e552ab1637b5908,235576.0,2,1,59.13802432635927,1
1594,0xb9b9b6aca1a0cf4ea4eb0ced466d66a62f8eb072,252758.42,3,1,53.5841672691934,1
1595,0xb9ba61669e7652970180b3b98972b001b8fc88d2,582.83,2,1,84.34642027635883,1
1596,0xb9c0179f1f0f19e11586d4d252bc46d88c1713a9,62.52,1,0,48.57376403111609,1
1597,0xb9cee6fa32eb4d0c8f30e3cd335b72461bd9126e,405783.0,3,1,40.83770790370618,1
1598,0xb9cfb36060785f6800b1ab9ccc9b4f341d097399,7373.3,2,1,65.00943536787153,1
1599,0xb9d957ed3c592cea30f715b80f08a86614648295,0.0,2,1,72.43226178639642,1
1600,0xb9ee29ff43d319c126ed2dbdd74d49a2659ede56,13996.57,3,1,48.59301463660825,1
1601,0xba077f3ecda0c74c1dbe15a86e4d1f96ccaadd90,0.0,3,1,44.394893469794965,1
1602,0xba25feffe57126b503c2a313d928ee99e25884b6,1115.58,1,1,42.600594240838,1
1603,0xba288ec9c48248aae66398658c9abc4507e0812b,12620.85,3,1,77.86886826688226,1
1604,0xba32570e4c276c74e6dc67bfa6f82253228bd1cd,327838.23,3,1,49.94614558112498,1
1605,0xba3cf9c7ad2db61ea72cceaf73cfcb2bfdeddce0,0.0,2,1,71.6822032965139,1
1606,0xba6f1e885c5a9b97e4a0eb81a5146ea49f53d5c4,626664.22,3,1,41.13386311158152,1
1607,0xba83e9ce38b10522e3d6061a12779b7526839eda,158469.38,3,1,39.55333519219981,1
1608,0xba8a5cf96d605b630025e3e2c8bd177391e32122,30346.63,2,1,34.08620729993018,1
1609,0xbaf18322ce288b08b2c58081fd0d1a9f03a9ea37,3345.43,3,1,77.70661551020156,1
1610,0xbb27d8db02d9035c0783166ee39269d97a1985e2,1923.5,3,1,30.252216179676356,1
1611,0xbb53be0690ae7256833099a1f01125eb33445692,375126.03,2,0,72.24221802073728,1
1612,0xbb5f90c64920667a2851fd97e955248f04e16b75,0.0,3,1,66.13366281858326,1
1613,0xbb802918bc1ac6089315f951f2b60a1cc275c3bb,3777.47,2,1,49.02397449388389,1
1614,0xbb90125091fd7c7953fb98b59f6ce75e2500e5db,5608.63,2,1,48.56575749720484,1
1615,0xbbdef8b12babd3ab6018566bc17ec3aa302b8348,9294.48,3,1,68.98452849652428,1
1616,0xbbfaf27674c2eb5d13edc58a40081248d13dcfeb,3482.67,3,0,49.19957145668988,1
1617,0xbc025972d6dcebe52793a2b19de53cf621cf1edc,4397.35,3,1,51.548582877774095,1
1618,0xbc210ec2efada9df4897dc9b23c58e96c01ef711,1067.48,3,0,37.98901107225414,1
1619,0xbc2f218dc8a094c850856cda55d35fe2097f21ac,65372.33,3,1,45.957018107847674,1
1620,0xbc345238f87abe2978456a3f1c04483e0b63932b,80950.12,3,1,85.50924346910877,1
1621,0xbc492382aa0586f08cdb2e0ba88c1048f1e7b44e,10153.88,2,0,52.086523759195146,1
1622,0xbc55b0f2dbaf492fc8adf35c0f9939eb5fe92131,30807.67,3,1,73.25417259315863,1
1623,0xbc66e774ce25000950786241b8c5ee3275311bd7,27958.22,3,0,41.22105592279737,1
1624,0xbc75274d1713e07df13b777c1d9067e7eb3dd885,0.0,3,1,20.08000016337227,1
1625,0xbc83d48dd0cd9c3f47bab6436defeb334b563f4c,111700.35,3,1,37.444783602151645,1
1626,0xbc85a12364c9e375801c00aad17b893fc4c8f5b6,137875.47,3,1,64.24539775123908,1
1627,0xbc91d37841f58fc8611ab045c240bd5241090b86,40601.12,3,1,52.1343385125367,1
1628,0xbca6294a6c80ee0f20173547b8d85d4948a0cb39,108499.82,3,1,44.70410660867115,1
1629,0xbca804d30e8602f3ca47f8c8b3a44f8e03fe1594,0.0,3,0,52.16256364674364,1
1630,0xbcc6c0fef89b87a12773db7a9a8ecbccccdb7aff,2025.63,1,1,57.679707581051225,1
1631,0xbcf00150719d0385b24170c52a7c7b5a6f588e20,47091.32,3,1,51.559405838241894,1
1632,0xbd93c9fe09d09cc560b77753003898f1745a08a7,0.0,3,1,55.593249742233475,1
1633,0xbdd6c2d0a22b1afa22fc0f5381eb08621db5929b,223044.12,3,0,25.82349250455322,1
1634,0xbde430f54a63016d8a5f31f243761653728086a2,262772.48,3,1,45.736474003336035,1
1635,0xbe11d0d38ef4857224032afc9c96647492f726ce,65639.53,3,1,25.531836335956037,1
1636,0xbe3364dfb8158a3e452ff96aeb247bf3f5f019b5,74868.42,3,1,43.767804065002224,1
1637,0xbe3e5cba8cb230678a7bf5ecdae37783c8df89bd,15401.82,2,1,54.91918458537579,1
1638,0xbe969917962ef564f936a3f93dd4cfb315ec41ee,13453.67,2,0,40.13456932951615,1
1639,0xbe9d75228fd01844bada1394bfb5a4740c18c01f,4496.58,1,1,19.698992982062002,1
1640,0xbeaad836e717dd22f59752d60223971db197ef4e,0.0,3,1,56.126765733434816,1
1641,0xbec9410b01671bb6521996b141bb95ebff87cb31,0.0,3,1,51.60666869396744,1
1642,0xbee06db915f38c62d61aba80932369007beae9d8,0.0,2,0,60.71212597384313,1
1643,0xbeebe66b6a511dd2accbff7f258554dbe97f1294,187986.2,2,1,70.32990542450693,1
1644,0xbefa0509207c8834003af4bd82d13876f1a58fdd,29242.43,3,1,59.674682114494274,1
1645,0xbf0a4a57d66ec0eb94dce2fd0a4aa57f8b0a2530,386823.58,1,1,45.161697965967825,1
1646,0xbf0c85867fcdd4064d22b0dfd91561a52134e035,151662.1,3,1,51.325462875522895,1
1647,0xbf3d7084d5669f4a2dda9acf96fd60ad814734d7,33381.27,3,0,50.9547536323558,1
1648,0xbf863b57322a1e634388946f942306393a5d4c69,8613.27,3,1,44.246172012536555,1
1649,0xbfba895e5acc9d103af39e8e95e21e4d692d0f3c,19593.67,2,1,56.58277780310213,1
1650,0xc0095047d767857bb40cc77ef54569d4124984c3,367170.83,3,1,43.60830094699874,1
1651,0xc0ded1d24c071ca13a905ec5e54a6ffdd0c4df68,906.15,3,1,70.17576708611631,1
1652,0xc0ecbcd3a5977921fafecffdf96b4bcae1573b99,12170.98,3,1,82.60278139783816,1
1653,0xc0fed35b43f59c2bfb1eb544bd8921bfb18140c2,113653.47,3,1,46.13105534527469,1
1654,0xc14777c94229582e5758c5a79b83dde876b9be98,26162.72,2,0,48.9399695687286,1
1655,0xc15ffcceb80e34a780a46795dbd126e2d65c4460,25620.18,3,0,81.00408426961627,1
1656,0xc169a0e826f22fc7d37a48aaa346ffb4521c35cd,83599.63,2,1,45.94243927463336,1
1657,0xc1b439273b8ba8ab5489d5ed945f559f90d92988,0.0,3,1,64.07558186874692,1
1658,0xc1dd8ac971129c8c08333924f58ff40a50b8bb9a,791866.28,3,0,62.56756049841949,1
1659,0xc1e6720f94a8d73e77a94d16fb76f7dd6edff54c,36461.33,3,1,56.855016451458845,1
1660,0xc1e6e4d9fc0b7e555bb8634bcacc9a1067bec039,66449.65,3,1,59.45897208278589,1
1661,0xc249fe0288e75e47e62b138de8d020c9fee5a9f5,208503.18,3,1,47.96110985843372,1
1662,0xc25ab34e7f3a1eb2c6a3a23df851f351df0e712a,31.9,3,1,53.471410797237716,1
1663,0xc2605dc15d3ece4ea7a160c615fbb229c88efca7,11256.15,3,0,71.09116857241972,1
1664,0xc2c43555ac0fb6fe3a2c9cb9b5b61bfe4f726f9f,7910.78,1,1,55.64233043610893,1
1665,0xc2d251394a1211b9a87ac8e0b42f431138a2d465,0.0,3,1,46.89954163533647,1
1666,0xc2dc7b86a5cfbc89e20d5d03026e973958d8e3b3,461.08,2,0,46.61768405402342,1
1667,0xc3143951adc753be54a8740637d04a2a988939a7,0.0,2,1,60.59120820374671,1
1668,0xc315f677f6a8f7b42d8fb32500e790cbf3dfbce8,175928.48,1,1,65.6190770897492,1
1669,0xc31fb4c352cb68c847715d46d97c1fa2aa2d0f00,0.0,3,1,53.517962998166105,1
1670,0xc348085a86d14f9ede78a5ddd5aa7fef232c9950,193558.82,1,1,54.5531873402699,1
1671,0xc364451d6316be34cb1b8f8b0922fe59d5cf2ca9,245657.18,1,1,73.30495433436184,1
1672,0xc36454ed2b40adef7c75b9cef95b2f8010d3e0d2,0.0,3,1,58.27662075754343,1
1673,0xc3853f32675aebf17ff15e7fb0d2bfc7eb4cf11b,1856.6,3,0,60.927196976381005,1
1674,0xc387587a1d7cdf7aa73e14ce03ffac945777aaed,6261.87,2,1,35.162162280474845,1
1675,0xc38d14bf89e0001260bb349a006d7e491e5f43ad,97097.6,3,0,77.28395591938812,1
1676,0xc3caf142a41b0fae78a922c25fc0eecdcf0985d1,17935.3,1,0,57.238554493808444,1
1677,0xc3cc3230d0c50dc3a3a8cf77f6d6fa0a618bf5d1,36408.45,1,1,68.39721769555864,1
1678,0xc4536f5c11a478d6b5811fe2d0bd034b3588b105,23289.0,3,0,52.90020655969868,1
1679,0xc454a957426af08a5ae6b6af57bbbff49eda7c73,175112.83,1,1,39.95330941855047,1
1680,0xc4625787be3fccff6ac2971945806acc167c8cbd,2316.22,3,1,57.59411149821674,1
1681,0xc46e1430b1d4b7066b9b6655293492256ba216b9,251.75,1,1,62.76198650927974,1
1682,0xc4856c6c04ee3416daeaed3e5abae3622bbe1ebe,213965.73,3,0,60.37582285239496,1
1683,0xc4b1a260735fdc817409183db8594baf9f0b0f2f,29301.52,3,1,52.832613869504215,1
1684,0xc4b51a247514901faf1b6b1da9f0836066e64407,0.0,3,0,64.5018071196553,1
1685,0xc4c474507cc8bbb5c8cf06f7351bd5395e83175d,164926.47,2,1,68.7682654407649,1
1686,0xc4ce40af23a0619119e7f59730131c22650d5d11,77419.73,3,0,53.347170217438354,1
1687,0xc4dca8f7d121ad79057a8382fc9fa9898727ddd8,200419.7,2,1,78.1433980785366,1
1688,0xc55ca254045a09565a3eed7a0cb32d38b7062e52,152384.22,2,1,41.10369104893577,1
1689,0xc57597f5fc469386ab8c53740b5cf6c4a78e8eec,0.0,3,0,48.98594663969539,1
1690,0xc57f1148855e67763a694f7f2c0e68230adc686e,8807.15,3,1,86.77204381577981,1
1691,0xc593e92ed9fd3c2f9db972860047affd2df83ae7,156548.88,2,1,67.90294739003457,1
1692,0xc597498f0d102036ff7bf9fda401f3174d2e9d96,7282.48,3,1,76.64682756491209,1
1693,0xc5acba70ec092fe19362cbcbad1a4e4322cf2058,0.0,3,0,54.53287438767938,1
1694,0xc5d65deff5d1373f8b19aa8be528e9c3599013ba,51786.47,3,1,25.954456075488167,1
1695,0xc5f6690f7b60fe739908e02aec46ae07718cec5f,0.0,1,1,25.658047766948425,1
1696,0xc601f6938c75c4ca03eaad570701d86e607771db,18521.13,3,1,45.45170202215728,1
1697,0xc616d99df3bf92e3111090f94694bd662b72ab1d,197824.17,2,1,54.70188921600119,1
1698,0xc71610821ac6042e52be9d7d76df4c425f30f41f,0.0,3,0,50.71246507350081,1
1699,0xc71943c6411dd88aad1e5b69da551f16596d73cc,13386.12,1,1,55.295322751811156,1
1700,0xc7308d5a7220dc021ccf417445cb28cbb8fece66,0.0,2,1,49.90626276592123,1
1701,0xc7566ba63f39ba75b56eadc0328f9a76dbd1adf3,0.0,2,1,25.647125524406654,1
1702,0xc77a77d24bb7cd50eec19cc1ce72ed090d841ddd,31575.97,2,0,47.87250933726684,1
1703,0xc7a25050f5f067762e070dfbc3198b9dfd6a2ad1,0.0,2,1,47.67666066029732,1
1704,0xc82e2dfc140fb5d94b612af056c45d08c6560c84,3177.37,2,0,61.78296857954417,1
1705,0xc86619343080fa921baaff201c91dbbe8ceffa9e,0.0,3,0,41.1278224838637,1
1706,0xc8a7efa8ff219cf002081c10c47f1d5f62b3fee5,41623.7,3,1,51.27898902761756,1
1707,0xc8ac47854a3fed2b444beb83f4c95ba092a3a735,2657.53,3,0,77.89976268570587,1
1708,0xc8c3234aea55a5f746b2ae585a849ba0bfa57785,0.0,3,1,64.2083878888413,1
1709,0xc8ce1c3ac9549d479a90a6a89155b9b94e54d9ba,0.0,3,1,81.2987523819775,1
1710,0xc8e16a468db0c3590d205df1e80df7b31902b656,273381.8,3,1,54.07760383770858,1
1711,0xc8f1ec8fa60ab597b8bc74568c22aa86f3d5f4fb,0.0,3,1,39.675628419268335,1
1712,0xc90cebb23c12669fcd7f9d50dd54465546085967,0.0,3,1,51.25028474089156,1
1713,0xc91293245b669da19a96cd85d40bb9c203359657,256231.37,3,0,58.47063046270855,1
1714,0xc9194a772c23a595dfab28e30376f2e16ec39e01,948.5,3,0,42.28189951191022,1
1715,0xc94a6e7776bade5da316cf6fd8c751fb0d5c3c5e,412841.1,2,0,20.340547406065603,1
1716,0xc9a08162b95915edf6570f0439757e1f655de576,75680.68,3,0,41.27266242843134,1
1717,0xc9f32ce1127e44c51cbd182d6364f3d707fd0d47,15802.73,2,1,58.96508586937171,1
1718,0xca25f343893dc646a0f753581f1d8589ec34da7d,39517.82,2,1,81.63302765776471,1
1719,0xca45363317fb20c899dc1b0eeaa0dd959c2ef723,0.0,2,1,75.81301876149772,1
1720,0xca4da1753336aa8340710e0e1a8c0bee2bfbf56c,47940.22,3,0,68.77919581537213,1
1721,0xca8e988ffb5a662f8201c90b6a45cc7826f5f15a,4115.2,2,1,67.11738968255762,1
1722,0xcaa5854034d7eda409e2479c6c0351c167e21a08,23336.45,3,0,73.79715374132317,1
1723,0xcac1e876812a36392ac2f58c507e912accc8c1ba,42335.08,3,1,51.76888700004573,1
1724,0xcace623ca5f210edcee90f36a7ae795c2f6604cb,0.0,3,1,33.55746753377799,1
1725,0xcae453eb95b584331a8a5945d8138ceeed9d5af6,0.0,3,0,42.26155149868547,1
1726,0xcae77a05ab518492144944fb50572ebfa3595870,92900.05,2,0,33.67543067960096,1
1727,0xcaed34acc1da8ce456a1e217d687bfdcb910b35b,0.0,2,0,55.91439595699742,1
1728,0xcb0736e6d2cf621360df831f6eb2dc0e56128b89,0.0,3,1,81.97742649696644,1
1729,0xcb142defc16c9b409272447d87c74b722b767f1f,2965.73,3,1,49.520860395531955,1
1730,0xcb3883a9afe5b47fe83cac5a2dec2aa841a62973,0.0,2,1,63.47046948359571,1
1731,0xcb3f9c4cd5d31b4d6db04a63f5a414779cfe6fc7,30163.47,3,1,45.050487901317446,1
1732,0xcb89576d5e1627f4a0c64c2bb4d51798e92e8b8f,2395.78,3,1,50.42786498610389,1
1733,0xcba1e79e47dd511b87dcc69b279953543d453fc5,45267.75,3,1,72.3302499435429,1
1734,0xcba658abf9c7b7fbc5f38bd103d46b40eae57e0e,1019.02,2,1,36.13587067214497,1
1735,0xcbcd4b518890429c0ffef3d782ed99b3adff009b,269522.73,2,1,44.14652410081814,1
1736,0xcbf99a459b71aa633ff40eb14db95e0618c64b26,45804.92,3,1,61.62747250722651,1
1737,0xcc02b920ae227f1be7d01fc241c27e5f74d40436,1660.18,2,1,55.10790095628164,1
1738,0xcc2c4c1b9bee3e9ae45b5c9024c3d032387830b8,0.0,3,1,56.80307755832454,1
1739,0xcc3a7e3c3cdcba86761de4fb3311b8add77761f2,13765.42,3,1,30.60916522803149,1
1740,0xcc49d1f23f01decd4e18b6aaacccb038c9648e30,0.0,3,1,93.82909149088505,1
1741,0xcc5b3a953f53503f2a66122a65382d8b468dc936,2776.35,3,0,81.91847561686988,1
1742,0xcc64bf09359451ad56a06326b1af5cdb0f3938b3,0.0,1,1,39.43986033257812,1
1743,0xcc66ea7ef61a67df02afb18706c68a5f30b22300,66399.25,2,0,57.14218446318726,1
1744,0xcc71ee0f039f07adb1cf2484f4663cb6bf9e2689,26209.6,3,0,59.86118328481389,1
1745,0xcc8de4ccf031ae0a86db0c561e790173e35d3de7,0.0,3,1,37.1967464957576,1
1746,0xcca03437d406e7e337ce00defabe5418edec83e0,0.0,3,0,52.51540256059574,1
1747,0xccdf72de615b5158bb37931bbce645aa69221520,11459.47,3,1,83.00574883023775,1
1748,0xccffdb4bd0abb6fd105c1c4e03b4e919a5b57ab9,3045.35,3,1,52.40861404004194,1
1749,0xcd25243c156bb49a1c0aea4eda701649621d26e4,0.0,2,0,33.40049774183616,1
1750,0xcd39300c31776ab6303fc64b930c1109c008ea0a,104380.98,2,1,27.732872528188775,1
1751,0xcd63bb3586e871611cc60befcadf8e56bc7aeea3,17708.52,2,1,37.65671917659347,1
1752,0xcd88045ecc901dd6e0beb11381d42c10429042b4,0.0,3,1,69.68379749250855,1
1753,0xcda5dd8e13fdae006b270769b1a18fa6c5524ce0,6883.17,2,1,86.19625573885055,1
1754,0xcdae97fb0bd5539641a31b2228d95246b0ac2b6f,0.0,3,1,39.99868249799638,1
1755,0xcdba82888e4698c485abacf8c7ad87dc2221f378,0.0,2,1,41.457759388323794,1
1756,0xcdd1c19dcc3f473eaef6edb0a28e1e796d6e1767,200699.1,3,0,56.47587005073492,1
1757,0xcde79393c6f0deb9b7b51579a386c853feb8e104,5494.78,3,0,27.067017406378,1
1758,0xce05a1bbff026ef875e94623753642806c0326d8,224.93,3,0,73.97892685559378,1
1759,0xce52d38539e1e557f184f1073a59f69c9ba95f28,4668.05,3,1,68.8194315574099,1
1760,0xce686d019e6f692af646a8df3bfe789da97a484f,15365.4,3,1,34.86727262243508,1
1761,0xce82f4195c47110978099f86d2b33a8135f71974,209820.02,3,1,46.24423497748873,1
1762,0xce9e24dffdb3dc08efe33ad3db858576c3f27d5d,42283.88,1,1,55.93457972747903,1
1763,0xcec962222291e09a07c0bd0a110d2211e0358b28,470888.42,3,1,49.47850291616281,1
1764,0xcecf09f9b5c6d4d7651cb83ec8522d5879a300b3,0.0,2,1,41.20132782765973,1
1765,0xcee56c3d77d814d29b9410c0f74c12781fce03ff,6106.68,3,1,55.86861669458401,1
1766,0xcee9ee01d48050415f1b104277bd493c5dbe645e,152582.63,3,1,56.932068740406066,1
1767,0xceebb2d0cdc85e9774a232bab74c45fc883c15e4,2781.3,3,0,55.897665555902776,1
1768,0xcf060f72ea615dc395f08d6205d3540a7142c712,0.0,3,1,46.54143510977816,1
1769,0xcf1d62627baf1a84bed11e30cf6cdae0f1b5c296,3985.18,3,1,24.977316622096332,1
1770,0xcf75d0bf4e47f3db616a28d1cf8d4153d3957eda,0.0,3,1,40.63688891577282,1
1771,0xcfb10450bb6e7f77b856bf6df74ea56dd92304ad,0.0,2,0,31.494262304366018,1
1772,0xcff5e190a3d92e480a8bc5b414362c0d1afeb54e,173498.17,3,1,90.06227117759857,1
1773,0xd03e202205168b8d0ef6c7fa9c27cb71b42f9e06,0.0,3,0,41.9544727111122,1
1774,0xd055610c2d5151adb3eaf994e08abe45dee936e0,0.0,3,1,30.053744804158168,1
1775,0xd06f80a4b932d7247aba4a85decce6c2458c0654,158323.15,2,1,39.04245933532631,1
1776,0xd0ac32ab01d9d3ec145ef63f73bf4e222dbcc0fb,0.0,3,1,52.12839096839998,1
1777,0xd0acac843aaab4cef20b322405405e67e90147d1,6410.4,3,0,68.84292136135336,1
1778,0xd0b473271e9d38dfd11925d62ef8c0a2cf033a9c,0.0,2,1,97.84770001364357,1
1779,0xd0bd5be5df3681608f5fda3d003efaa0371dc4d7,0.0,2,1,68.3150368475943,1
1780,0xd0cc2b24980cbcca47ef755da88b220a82291407,64854.38,2,1,50.22480760175328,1
1781,0xd0e45dceb9b9a3ab8bd59a989cbdbc03d1507afd,143.57,3,1,54.108369033131694,1
1782,0xd1014b048deef8529f55d2db0059f8760cf51a8b,38247.73,3,1,63.8110583121737,1
1783,0xd1091f9c7bb48651edb17d255b2824de0ebd2074,72396.48,1,1,64.74322795077178,1
1784,0xd11d565ba23b523ef7737aa24bdbb75a06521d87,63370.1,2,1,40.52470582358964,1
1785,0xd1381f89b4feea63e9c6bc97dc9fc2b0c96bf12f,0.0,3,0,43.98754384283387,1
1786,0xd1bdd067f5f1cbd358e2dde444f8d9f41de8ae76,207.15,2,1,59.663114861943164,1
1787,0xd22066c4e511698b626aea89cf70fba5fd3f37d4,15856.63,3,1,54.32921683060846,1
1788,0xd22167d083a5cfc2f1ccadeb842a8093b2174c5f,158296.53,3,1,73.81559894530169,1
1789,0xd243018b2825ad409512a200e744529bc1b129f2,10051.67,3,1,48.26211958528725,1
1790,0xd261e98abd0ebc6ccaa3c57a9bb017b0720c1343,0.0,2,1,49.82115699748798,1
1791,0xd289bc0a919e75b824f4dfc376e9f24c119ed3f3,21561.73,2,1,44.36742906962965,1
1792,0xd2c42e8ec5e691bfb6f2e00565cb4455c565d9d3,0.0,3,0,61.85493734373157,1
